Importance	Ngram	Frequency in tumor_stage Columns	Frequency in Non tumor_stage Columns
14991	]p)	0.0	0.0
14992	a#1	0.0	0.0003810612555968372
14993	]ph	0.0	0.0
14994	a!_	0.0	0.0
14995	`to	0.0	0.0
14996	`_v	0.0	0.0
14997	^h1	0.0	0.0
14998	^gf	0.0	0.0
14999	^9/	0.0	0.0
15000	^8_	0.0	0.0
15001	^7_	0.0	0.0
15002	^6_	0.0	0.0
15003	^5_	0.0	0.0
15004	^3_	0.0	0.0
15005	^2_	0.0	0.0
15006	^2)	0.0	0.0
15007	^15	0.0	0.0
15008	^14	0.0	0.0
15009	^10	0.0	0.0
15010	^-7	0.0	0.0
15011	^(r	0.0	0.0
15012	^(a	0.0	0.0
15013	^(-	0.0	0.0
15014	]ur	0.0	0.0
15015	]py	0.0	0.0
15016	]pr	0.0	0.0
15017	a+c	0.0	0.0002857959416976279
15018	a+e	0.0	9.52653138992093e-05
15019	a0h	0.0	0.0
15020	a/r	0.0	9.52653138992093e-05
15021	a/p	0.0	0.0002857959416976279
15022	a/n	0.0	9.52653138992093e-05
15023	a/m	0.0	0.0001905306277984186
15024	a/l	0.0	0.0
15025	a/k	0.0	0.0
15026	a/j	0.0	0.0
15027	a/i	0.0	9.52653138992093e-05
15028	a/h	0.0	0.0
15029	a/g	0.0	0.0
15030	a/f	0.0	9.52653138992093e-05
15031	a/e	0.0	0.0
15032	a/c	0.0	0.0001905306277984186
15033	a/b	0.0	0.00047632656949604646
15034	a/a	0.0	0.0
15035	a/_	0.0	0.0
15036	a/8	0.0	0.0
15037	a/6	0.0	0.0
15038	a/4	0.0	0.0
15039	a/3	0.0	0.0
15040	a/2	0.0	9.52653138992093e-05
15041	a/1	0.0	0.0
15042	a/0	0.0	9.52653138992093e-05
15043	a/-	0.0	9.52653138992093e-05
15044	a/q	0.0	0.0
15045	a/s	0.0	9.52653138992093e-05
15046	a-β	0.0	0.0
15047	a/t	0.0	0.0002857959416976279
15048	a0f	0.0	0.0
15049	a0e	0.0	0.0
15050	a0d	0.0	0.0
15051	a0c	0.0	0.0
15052	a0b	0.0	0.0
15053	a0a	0.0	0.0
15054	a0_	0.0	0.0
15055	a0:	0.0	0.0
15056	a09	0.0	0.001238449080689721
15057	a08	0.0	0.0009526531389920929
15058	a07	0.0	0.0015242450223873487
15059	a06	0.0	0.0009526531389920929
15060	a04	0.0	0.001238449080689721
15061	a02	0.0	0.0013337143945889303
15062	a01	0.0	0.0018100409640849767
15063	a00	0.0	0.0007621225111936744
15064	a0-	0.0	0.0
15065	a0)	0.0	0.0
15066	a/y	0.0	0.0
15067	a/x	0.0	9.52653138992093e-05
15068	a/w	0.0	9.52653138992093e-05
15069	a/v	0.0	9.52653138992093e-05
15070	a/u	0.0	9.52653138992093e-05
15071	a-ψ	0.0	0.0
15072	a-α	0.0	0.0
15073	a+g	0.0	0.0
15074	a-7	0.0	0.0002857959416976279
15075	a-5	0.0	0.0009526531389920929
15076	a-4	0.0	0.0006668571972944651
15077	a-3	0.0	0.001238449080689721
15078	a-0	0.0	0.0005715918833952558
15079	a-/	0.0	9.52653138992093e-05
15080	a--	0.0	0.0
15081	a-)	0.0	0.0
15082	a-&	0.0	0.0
15083	a-#	0.0	0.0
15084	a+z	0.0	0.0
15085	a+v	0.0	0.0
15086	a+t	0.0	0.0
15087	a+s	0.0	0.0003810612555968372
15088	a+r	0.0	0.0001905306277984186
15089	a+p	0.0	0.0
15090	a+o	0.0	0.0
15091	a+n	0.0	0.0001905306277984186
15092	a+m	0.0	9.52653138992093e-05
15093	a+l	0.0	0.0
15094	a+k	0.0	0.0
15095	a+j	0.0	0.0
15096	a+i	0.0	9.52653138992093e-05
15097	a+h	0.0	0.0
15098	a-6	0.0	0.0010479184528913023
15099	a-8	0.0	0.0002857959416976279
15100	a-z	0.0	0.0
15101	a-9	0.0	0.0002857959416976279
15102	a-y	0.0	0.0003810612555968372
15103	a-x	0.0	0.0
15104	a-w	0.0	0.0002857959416976279
15105	a-v	0.0	9.52653138992093e-05
15106	a-u	0.0	0.0001905306277984186
15107	a-t	0.0	0.0009526531389920929
15108	a-r	0.0	0.0006668571972944651
15109	a-q	0.0	0.0
15110	a-p	0.0	0.0015242450223873487
15111	a-o	0.0	9.52653138992093e-05
15112	a-l	0.0	0.0009526531389920929
15113	a-k	0.0	0.0
15114	a-j	0.0	0.0
15115	a-i	0.0	0.0005715918833952558
15116	a-h	0.0	0.0010479184528913023
15117	a-g	0.0	0.00047632656949604646
15118	a-f	0.0	0.0002857959416976279
15119	a-e	0.0	0.0005715918833952558
15120	a-c	0.0	0.002857959416976279
15121	a-b	0.0	0.0007621225111936744
15122	a-a	0.0	0.0015242450223873487
15123	a-_	0.0	0.0005715918833952558
15124	a-;	0.0	0.0
15125	a6c	0.0	0.0001905306277984186
15126	a6e	0.0	0.0002857959416976279
15127	ag8	0.0	0.0
15128	acd	0.0	0.0008573878250928837
15129	acs	0.0	0.0026674287891778605
15130	acq	0.0	9.52653138992093e-05
15131	acp	0.0	0.0001905306277984186
15132	aco	0.0	0.0019053062779841859
15133	acn	0.0	9.52653138992093e-05
15134	acm	0.0	9.52653138992093e-05
15135	acl	0.0	0.0010479184528913023
15136	acj	0.0	9.52653138992093e-05
15137	ach	0.0	0.0033342859864723255
15138	acg	0.0	0.0010479184528913023
15139	acf	0.0	0.0
15140	acc	0.0	0.003715347242069163
15141	a6f	0.0	0.0
15142	acb	0.0	0.0001905306277984186
15143	aca	0.0	0.004096408497666
15144	ac]	0.0	0.0
15145	ac\	0.0	0.0
15146	ac=	0.0	0.0
15147	ac:	0.0	0.0
15148	ac9	0.0	0.0
15149	ac8	0.0	0.0
15150	ac7	0.0	0.0
15151	ac4	0.0	0.0001905306277984186
15152	ac3	0.0	0.0001905306277984186
15153	acv	0.0	0.0003810612555968372
15154	acw	0.0	9.52653138992093e-05
15155	acx	0.0	0.0001905306277984186
15156	acy	0.0	0.001238449080689721
15157	adf	0.0	0.0
15158	adc	0.0	0.0005715918833952558
15159	adb	0.0	0.00047632656949604646
15160	ad]	0.0	0.0
15161	ad:	0.0	0.0
15162	ad9	0.0	0.0
15163	ad8	0.0	0.0
15164	ad7	0.0	0.0
15165	ad6	0.0	0.0
15166	ad5	0.0	0.0
15167	ad4	0.0	0.0003810612555968372
15168	ad3	0.0	0.0005715918833952558
15169	ad2	0.0	0.00047632656949604646
15170	ad1	0.0	0.0005715918833952558
15171	ad0	0.0	0.0002857959416976279
15172	ad/	0.0	0.0
15173	ad-	0.0	0.0002857959416976279
15174	ad+	0.0	9.52653138992093e-05
15175	ad)	0.0	0.0003810612555968372
15176	ad#	0.0	0.0
15177	ad"	0.0	0.0
15178	acβ	0.0	0.0
15179	acz	0.0	0.0007621225111936744
15180	ac2	0.0	0.0005715918833952558
15181	ac1	0.0	0.0008573878250928837
15182	ac0	0.0	0.0001905306277984186
15183	abf	0.0	9.52653138992093e-05
15184	abc	0.0	0.0015242450223873487
15185	abb	0.0	0.0003810612555968372
15186	aba	0.0	0.0006668571972944651
15187	ab]	0.0	0.0
15188	ab;	0.0	0.0
15189	ab:	0.0	0.0
15190	ab9	0.0	0.0001905306277984186
15191	ab8	0.0	0.0001905306277984186
15192	ab7	0.0	0.0001905306277984186
15193	ab6	0.0	9.52653138992093e-05
15194	ab5	0.0	0.0001905306277984186
15195	ab4	0.0	0.0
15196	ab3	0.0	0.00047632656949604646
15197	ab2	0.0	0.00047632656949604646
15198	ab1	0.0	0.0
15199	ab0	0.0	0.0
15200	ab/	0.0	0.0001905306277984186
15201	ab-	0.0	0.0006668571972944651
15202	ab+	0.0	0.0003810612555968372
15203	ab)	0.0	0.0001905306277984186
15204	ab#	0.0	0.0
15205	aaz	0.0	9.52653138992093e-05
15206	aay	0.0	9.52653138992093e-05
15207	abd	0.0	0.0013337143945889303
15208	abg	0.0	0.0
15209	ac/	0.0	0.0
15210	abh	0.0	0.0
15211	ac-	0.0	0.0003810612555968372
15212	ac+	0.0	0.0003810612555968372
15213	ac)	0.0	0.0001905306277984186
15214	ac(	0.0	9.52653138992093e-05
15215	ac&	0.0	0.0
15216	ac#	0.0	0.0
15217	abz	0.0	9.52653138992093e-05
15218	aby	0.0	9.52653138992093e-05
15219	abx	0.0	0.0
15220	abw	0.0	9.52653138992093e-05
15221	abv	0.0	0.0
15222	abu	0.0	0.0001905306277984186
15223	abt	0.0	9.52653138992093e-05
15224	abs	0.0	0.0003810612555968372
15225	abr	0.0	0.0005715918833952558
15226	abq	0.0	0.0
15227	abp	0.0	0.0002857959416976279
15228	abo	0.0	0.0018100409640849767
15229	abn	0.0	0.0001905306277984186
15230	abm	0.0	9.52653138992093e-05
15231	abl	0.038461538461538464	0.0038106125559683717
15232	abk	0.0	0.0002857959416976279
15233	abj	0.0	9.52653138992093e-05
15234	adg	0.0	0.00047632656949604646
15235	adh	0.0	0.0006668571972944651
15236	adi	0.0	0.005620653520053348
15237	afi	0.0	0.0005715918833952558
15238	afg	0.0	0.0
15239	aff	0.0	0.0023816328474802325
15240	afe	0.0	0.0007621225111936744
15241	afd	0.0	9.52653138992093e-05
15242	afc	0.0	9.52653138992093e-05
15243	afa	0.0	0.0003810612555968372
15244	af_	0.0	0.001238449080689721
15245	af]	0.0	0.0
15246	af;	0.0	0.0
15247	af9	0.0	0.0001905306277984186
15248	af8	0.0	0.0
15249	af7	0.0	0.0001905306277984186
15250	af6	0.0	0.0002857959416976279
15251	af5	0.0	9.52653138992093e-05
15252	af4	0.0	0.0003810612555968372
15253	af3	0.0	0.0002857959416976279
15254	af2	0.0	0.0001905306277984186
15255	af1	0.0	0.0006668571972944651
15256	af0	0.0	9.52653138992093e-05
15257	af/	0.0	0.0
15258	af+	0.0	9.52653138992093e-05
15259	af)	0.0	9.52653138992093e-05
15260	af(	0.0	0.0
15261	afh	0.0	0.0
15262	afj	0.0	0.0
15263	aey	0.0	0.0
15264	afk	0.0	9.52653138992093e-05
15265	ag7	0.0	0.0
15266	ag6	0.0	0.0
15267	ag5	0.0	0.0
15268	ag4	0.0	0.0
15269	ag3	0.0	0.0
15270	ag1	0.0	0.0005715918833952558
15271	ag/	0.0	0.0
15272	ag-	0.0	0.0009526531389920929
15273	ag+	0.0	0.0002857959416976279
15274	ag)	0.0	0.0
15275	afz	0.0	0.0
15276	afy	0.0	0.0
15277	afx	0.0	0.0
15278	afw	0.0	0.0002857959416976279
15279	afv	0.0	9.52653138992093e-05
15280	afu	0.0	0.0
15281	afs	0.0	0.0002857959416976279
15282	afr	0.0	0.0017147756501857674
15283	afq	0.0	0.0
15284	afp	0.0	9.52653138992093e-05
15285	afo	0.0	0.0
15286	afn	0.0	0.0
15287	afm	0.0	0.0
15288	aez	0.0	0.0
15289	aex	0.0	0.0
15290	adk	0.0	9.52653138992093e-05
15291	ae6	0.0	0.0
15292	ae4	0.0	0.0
15293	ae3	0.0	0.0
15294	ae2	0.0	0.0001905306277984186
15295	ae1	0.0	0.0002857959416976279
15296	ae0	0.0	0.0003810612555968372
15297	ae/	0.0	9.52653138992093e-05
15298	ae-	0.0	9.52653138992093e-05
15299	ae+	0.0	0.0
15300	ae)	0.0	0.0
15301	adz	0.0	0.0001905306277984186
15302	ady	0.0	0.0002857959416976279
15303	adx	0.0	0.0
15304	adw	0.0	0.0
15305	adv	0.0	0.0001905306277984186
15306	adt	0.0	0.00047632656949604646
15307	ads	0.0	0.0027626941030770694
15308	adr	0.0	0.0026674287891778605
15309	adq	0.0	0.0
15310	adp	0.0	0.0001905306277984186
15311	ado	0.0	0.0005715918833952558
15312	adn	0.0	9.52653138992093e-05
15313	adm	0.0	0.0001905306277984186
15314	adl	0.0	0.0
15315	ae5	0.0	0.0
15316	ae7	0.0	9.52653138992093e-05
15317	aew	0.0	0.0
15318	ae8	0.0	9.52653138992093e-05
15319	aev	0.0	0.0001905306277984186
15320	aeu	0.0	0.0
15321	aet	0.0	9.52653138992093e-05
15322	aes	0.0	0.0
15323	aeq	0.0	0.0
15324	aep	0.0	9.52653138992093e-05
15325	aeo	0.0	0.0
15326	aen	0.0	0.0
15327	ael	0.0	9.52653138992093e-05
15328	aek	0.0	9.52653138992093e-05
15329	aej	0.0	0.0
15330	aei	0.0	9.52653138992093e-05
15331	aeh	0.0	0.0002857959416976279
15332	aeg	0.0	9.52653138992093e-05
15333	aef	0.0	9.52653138992093e-05
15334	aee	0.0	0.0
15335	aed	0.0	0.0002857959416976279
15336	aeb	0.0	0.0
15337	aea	0.0	0.0
15338	ae_	0.0	0.0011431837667905116
15339	ae;	0.0	0.0
15340	ae:	0.0	0.0
15341	ae9	0.0	0.0
15342	aax	0.0	9.52653138992093e-05
15343	aaw	0.0	9.52653138992093e-05
15344	aav	0.0	0.0006668571972944651
15345	a91	0.0	9.52653138992093e-05
15346	a9/	0.0	0.0
15347	a9-	0.0	0.0
15348	a9+	0.0	0.0
15349	a9)	0.0	0.0001905306277984186
15350	a8x	0.0	0.0
15351	a8t	0.0	0.0
15352	a8s	0.0	0.0
15353	a8o	0.0	9.52653138992093e-05
15354	a8n	0.0	0.0
15355	a8l	0.0	0.0
15356	a8i	0.0	0.0
15357	a8h	0.0	0.0
15358	a8g	0.0	9.52653138992093e-05
15359	a8f	0.0	0.0
15360	a8e	0.0	0.0
15361	a8d	0.0	0.0
15362	a8c	0.0	0.0
15363	a8b	0.0	0.0
15364	a8a	0.0	0.0
15365	a8_	0.0	0.002286367533581023
15366	a8]	0.0	9.52653138992093e-05
15367	a8:	0.0	0.0
15368	a89	0.0	9.52653138992093e-05
15369	a90	0.0	9.52653138992093e-05
15370	a92	0.0	9.52653138992093e-05
15371	a87	0.0	9.52653138992093e-05
15372	a93	0.0	0.0001905306277984186
15373	a:a	0.0	0.0
15374	a:_	0.0	0.0
15375	a9v	0.0	0.0
15376	a9t	0.0	0.0
15377	a9r	0.0	0.0
15378	a9o	0.0	9.52653138992093e-05
15379	a9n	0.0	0.0
15380	a9h	0.0	0.0
15381	a9g	0.0	9.52653138992093e-05
15382	a9f	0.0	0.0
15383	a9e	0.0	0.0
15384	a9d	0.0	0.0
15385	a9c	0.0	0.0
15386	a9b	0.0	0.0
15387	a9a	0.0	0.0
15388	a9]	0.0	9.52653138992093e-05
15389	a9:	0.0	0.0
15390	a99	0.0	0.0
15391	a98	0.0	0.0
15392	a97	0.0	0.0
15393	a96	0.0	0.0001905306277984186
15394	a95	0.0	9.52653138992093e-05
15395	a94	0.0	9.52653138992093e-05
15396	a88	0.0	9.52653138992093e-05
15397	a86	0.0	9.52653138992093e-05
15398	a:c	0.0	0.0
15399	a78	0.0	0.0001905306277984186
15400	a76	0.0	9.52653138992093e-05
15401	a75	0.0	9.52653138992093e-05
15402	a74	0.0	0.0
15403	a73	0.0	9.52653138992093e-05
15404	a72	0.0	9.52653138992093e-05
15405	a71	0.0	0.0001905306277984186
15406	a70	0.0	0.0002857959416976279
15407	a7/	0.0	0.0
15408	a7-	0.0	0.0
15409	a7+	0.0	0.0
15410	a7)	0.0	9.52653138992093e-05
15411	a6w	0.0	0.0
15412	a6t	0.0	0.0
15413	a6s	0.0	0.0
15414	a6r	0.0	0.0
15415	a6q	0.0	0.0
15416	a6o	0.0	9.52653138992093e-05
15417	a6n	0.0	0.0
15418	a6m	0.0	0.0
15419	a6l	0.0	0.0
15420	a6k	0.0	0.0
15421	a6h	0.0	0.0
15422	a6g	0.0	0.0
15423	a77	0.0	0.0001905306277984186
15424	a79	0.0	0.0001905306277984186
15425	a85	0.0	9.52653138992093e-05
15426	a7:	0.0	0.0
15427	a84	0.0	0.0001905306277984186
15428	a83	0.0	0.0001905306277984186
15429	a82	0.0	9.52653138992093e-05
15430	a81	0.0	9.52653138992093e-05
15431	a80	0.0	0.0001905306277984186
15432	a8/	0.0	0.0
15433	a8-	0.0	9.52653138992093e-05
15434	a8+	0.0	9.52653138992093e-05
15435	a8)	0.0	9.52653138992093e-05
15436	a7t	0.0	0.0
15437	a7s	0.0	0.0
15438	a7n	0.0	0.0
15439	a7m	0.0	0.0
15440	a7l	0.0	0.0
15441	a7g	0.0	9.52653138992093e-05
15442	a7f	0.0	0.0
15443	a7e	0.0	0.0
15444	a7d	0.0	0.0
15445	a7c	0.0	0.0
15446	a7b	0.0	0.0
15447	a7a	0.0	0.0
15448	a7_	0.0	0.0015242450223873487
15449	a7]	0.0	9.52653138992093e-05
15450	a:b	0.0	0.0
15451	a:d	0.0	0.0
15452	aau	0.0	9.52653138992093e-05
15453	aa4	0.0	9.52653138992093e-05
15454	aa2	0.0	0.0001905306277984186
15455	aa1	0.0	0.0005715918833952558
15456	aa0	0.0	9.52653138992093e-05
15457	aa-	0.0	0.0003810612555968372
15458	aa+	0.0	9.52653138992093e-05
15459	aa)	0.0	0.0
15460	aa(	0.0	0.0
15461	a_∆	0.0	0.0
15462	a_–	0.0	9.52653138992093e-05
15463	a_â	0.0	9.52653138992093e-05
15464	a_~	0.0	0.0
15465	a_|	0.0	0.0
15466	a_{	0.0	0.0
15467	a_z	0.0	0.00047632656949604646
15468	a_y	0.0	0.0005715918833952558
15469	a_x	0.0	0.0002857959416976279
15470	a_v	0.0	0.0008573878250928837
15471	a_u	0.0	0.002191102219681814
15472	a_r	0.0	0.00685910260074307
15473	a_q	0.0	0.0001905306277984186
15474	a_o	0.0	0.0014289797084881394
15475	a_n	0.0	0.003429551300371535
15476	a_k	0.0	0.0019053062779841859
15477	aa3	0.0	0.0001905306277984186
15478	aa5	0.0	9.52653138992093e-05
15479	a_i	0.0	0.004572735067162046
15480	aa6	0.0	9.52653138992093e-05
15481	aat	0.0	0.001238449080689721
15482	aas	0.0	9.52653138992093e-05
15483	aar	0.0	9.52653138992093e-05
15484	aaq	0.0	0.0
15485	aap	0.0	9.52653138992093e-05
15486	aao	0.0	0.0
15487	aan	0.0	9.52653138992093e-05
15488	aam	0.0	0.0001905306277984186
15489	aal	0.0	0.0006668571972944651
15490	aak	0.0	0.0002857959416976279
15491	aaj	0.0	0.0
15492	aai	0.0	0.0
15493	aah	0.0	9.52653138992093e-05
15494	aaf	0.0	9.52653138992093e-05
15495	aae	0.0	9.52653138992093e-05
15496	aad	0.0	0.0001905306277984186
15497	aab	0.0	9.52653138992093e-05
15498	aaa	0.0	0.0008573878250928837
15499	aa]	0.0	0.0
15500	aa:	0.0	0.0
15501	aa9	0.0	9.52653138992093e-05
15502	aa8	0.0	9.52653138992093e-05
15503	aa7	0.0	9.52653138992093e-05
15504	a_j	0.0	0.0001905306277984186
15505	a_e	0.0	0.004286939125464418
15506	a:e	0.0	0.0
15507	a]2	0.0	0.0
15508	a]-	0.0	0.0
15509	a])	0.0	0.0
15510	a[r	0.0	0.0
15511	a[p	0.0	0.0
15512	a[n	0.0	0.0
15513	a[d	0.0	9.52653138992093e-05
15514	a[b	0.0	0.0
15515	a?_	0.0	0.0
15516	a;p	0.0	0.0
15517	a;n	0.0	0.0
15518	a;m	0.0	0.0
15519	a;c	0.0	0.0
15520	a;a	0.0	0.0
15521	a;_	0.0	0.0
15522	a:z	0.0	0.0
15523	a:u	0.0	0.0
15524	a:t	0.0	0.0
15525	a:s	0.0	0.0
15526	a:p	0.0	0.0
15527	a:n	0.0	0.0
15528	a:m	0.0	0.0
15529	a:j	0.0	0.0
15530	a:g	0.0	0.0
15531	a]1	0.0	9.52653138992093e-05
15532	a]_	0.0	0.0007621225111936744
15533	a_d	0.0	0.004668000381061256
15534	a]a	0.0	0.0
15535	a__	0.0	0.0
15536	a_:	0.0	0.0
15537	a_9	0.0	0.0008573878250928837
15538	a_8	0.0	0.00047632656949604646
15539	a_7	0.0	0.0006668571972944651
15540	a_6	0.0	0.0014289797084881394
15541	a_4	0.0	0.0019053062779841859
15542	a_3	0.0	0.0027626941030770694
15543	a_0	0.0	0.001238449080689721
15544	a_/	0.0	0.0
15545	a_-	0.0	0.0006668571972944651
15546	a_+	0.0	0.0009526531389920929
15547	a_*	0.0	0.0
15548	a_)	0.0	0.0
15549	a_'	0.0	0.0
15550	a_&	0.0	0.0001905306277984186
15551	a_#	0.0	0.0005715918833952558
15552	a_"	0.0	0.0
15553	a^h	0.0	0.0
15554	a]p	0.0	0.0
15555	a]n	0.0	0.0
15556	a]i	0.0	0.0
15557	a]c	0.0	0.0
15558	6-q	0.0	0.0
15559	5fg	0.0	0.0
15560	6-o	0.0	0.00047632656949604646
15561	/μl	0.0	0.0
15562	0%e	0.0	0.0
15563	0%d	0.0	0.0
15564	0%b	0.0	0.0
15565	0%a	0.0	0.0
15566	0%-	0.0	0.0
15567	0%)	0.0	0.0002857959416976279
15568	0%(	0.0	0.0
15569	0#2	0.0	0.0
15570	0#1	0.0	0.0
15571	/∆2	0.0	0.0001905306277984186
15572	/–_	0.0	0.0
15573	/ε4	0.0	0.0
15574	0%u	0.0	0.0
15575	/ε3	0.0	0.0
15576	/δi	0.0	0.0
15577	/δ_	0.0	0.0
15578	/δ4	0.0	0.0
15579	/γc	0.0	0.0
15580	/γ_	0.0	0.0
15581	/β_	0.0	0.0001905306277984186
15582	/β-	0.0	0.0001905306277984186
15583	/α-	0.0	0.0
15584	/µl	0.0	0.0
15585	/{d	0.0	9.52653138992093e-05
15586	0%f	0.0	9.52653138992093e-05
15587	0&l	0.0	0.0
15588	00c	0.0	0.0001905306277984186
15589	0(i	0.0	0.0
15590	0):	0.0	0.0
15591	0)8	0.0	0.0
15592	0)-	0.0	0.0
15593	0)+	0.0	0.0
15594	0)(	0.0	0.0
15595	0)"	0.0	0.0
15596	0(t	0.0	0.0
15597	0(s	0.0	0.0
15598	0(p	0.0	0.0
15599	0(n	0.0	0.0
15600	0(k	0.0	0.0
15601	0(h	0.0	0.0
15602	0')	0.0	0.0
15603	0(f	0.0	0.0
15604	0(b	0.0	0.0
15605	0(a	0.0	0.0
15606	0(9	0.0	0.0
15607	0(6	0.0	0.0
15608	0(5	0.0	0.0
15609	0(2	0.0	9.52653138992093e-05
15610	0(1	0.0	0.0
15611	0(0	0.0	0.0
15612	0(+	0.0	9.52653138992093e-05
15613	0'_	0.0	0.0
15614	/zv	0.0	0.0
15615	/zh	0.0	0.0
15616	/zf	0.0	0.0
15617	/uv	0.0	0.0
15618	/vi	0.0	9.52653138992093e-05
15619	/vh	0.0	0.0
15620	/vg	0.0	0.0
15621	/ve	0.0	0.0
15622	/vd	0.0	0.0
15623	/vc	0.0	0.0
15624	/va	0.0	0.0
15625	/v_	0.0	0.0
15626	/v5	0.0	0.0
15627	/v)	0.0	0.0002857959416976279
15628	/v%	0.0	9.52653138992093e-05
15629	/ut	0.0	9.52653138992093e-05
15630	/ze	0.0	0.0
15631	/us	0.0	0.0
15632	/ur	0.0	0.0
15633	/un	0.0	0.0001905306277984186
15634	/ul	0.0	9.52653138992093e-05
15635	/ui	0.0	0.0
15636	/ug	0.0	9.52653138992093e-05
15637	/ud	0.0	9.52653138992093e-05
15638	/uc	0.0	0.0
15639	/u_	0.0	0.0
15640	/u4	0.0	0.0
15641	/u3	0.0	0.0
15642	/vo	0.0	0.0001905306277984186
15643	/w)	0.0	0.0
15644	/w_	0.0	9.52653138992093e-05
15645	/wa	0.0	0.0
15646	/yf	0.0	0.0
15647	/ye	0.0	0.0
15648	/ya	0.0	0.0
15649	/y_	0.0	0.0
15650	/y3	0.0	9.52653138992093e-05
15651	/y2	0.0	0.0
15652	/y1	0.0	0.0
15653	/xr	0.0	0.0
15654	/xp	0.0	9.52653138992093e-05
15655	/xi	0.0	0.0
15656	/xe	0.0	9.52653138992093e-05
15657	/xb	0.0	9.52653138992093e-05
15658	/x_	0.0	0.0
15659	/wy	0.0	0.0
15660	/ww	0.0	0.0001905306277984186
15661	/wt	0.0	0.0006668571972944651
15662	/ws	0.0	9.52653138992093e-05
15663	/wr	0.0	0.0
15664	/wm	0.0	0.0
15665	/wk	0.0	0.0
15666	/wi	0.0	9.52653138992093e-05
15667	/wh	0.0	0.0
15668	/we	0.0	0.0001905306277984186
15669	0)[	0.0	0.0
15670	0)_	0.0	0.002953224730875488
15671	0)d	0.0	0.0
15672	0/0	0.0	9.52653138992093e-05
15673	0/c	0.0	0.0
15674	0/a	0.0	0.0
15675	0/9	0.0	0.0
15676	0/8	0.0	9.52653138992093e-05
15677	0/7	0.0	0.0
15678	0/6	0.0	0.0
15679	0/5	0.0	0.0
15680	0/4	0.0	9.52653138992093e-05
15681	0/3	0.0	9.52653138992093e-05
15682	0/2	0.0	0.0001905306277984186
15683	0/1	0.0	0.0001905306277984186
15684	0-δ	0.0	0.0
15685	0-n	0.0	0.0001905306277984186
15686	0-z	0.0	0.0
15687	0-y	0.0	0.0
15688	0-x	0.0	9.52653138992093e-05
15689	0-w	0.0	0.0
15690	0-v	0.0	0.0
15691	0-u	0.0	0.0
15692	0-t	0.0	0.00047632656949604646
15693	0-s	0.0	0.0003810612555968372
15694	0-r	0.0	0.0007621225111936744
15695	0-q	0.0	9.52653138992093e-05
15696	0-p	0.0	0.0007621225111936744
15697	0/d	0.0	0.0
15698	0/e	0.0	0.0
15699	0/f	0.0	0.0
15700	0/g	0.0	0.0
15701	00a	0.0	0.0001905306277984186
15702	00]	0.0	0.0007621225111936744
15703	00;	0.0	0.0
15704	00:	0.0	0.0
15705	007	0.0	0.007430694484138326
15706	006	0.0	0.007049633228541488
15707	005	0.0	0.007240163856339907
15708	003	0.0	0.008478612937029627
15709	00/	0.0	0.0
15710	00-	0.0	0.0008573878250928837
15711	00+	0.0	0.0
15712	00)	0.0	0.0001905306277984186
15713	00(	0.0	0.0
15714	00&	0.0	0.0
15715	00#	0.0	0.0
15716	0/t	0.0	0.0
15717	0/s	0.0	0.0006668571972944651
15718	0/r	0.0	0.0
15719	0/p	0.0	9.52653138992093e-05
15720	0/o	0.0	0.0
15721	0/m	0.0	0.0
15722	0/i	0.0	0.0
15723	0/h	0.0	0.0
15724	0-o	0.0	0.0001905306277984186
15725	0-m	0.0	9.52653138992093e-05
15726	0*_	0.0	0.0
15727	0+b	0.0	0.0
15728	0+r	0.0	0.0
15729	0+p	0.0	0.0
15730	0+o	0.0	0.0
15731	0+m	0.0	0.0
15732	0+l	0.0	0.0
15733	0+i	0.0	9.52653138992093e-05
15734	0+h	0.0	0.0
15735	0+g	0.0	0.0
15736	0+e	0.0	0.0
15737	0+d	0.0	0.0
15738	0+c	0.0	0.0
15739	0+a	0.0	0.0
15740	0-l	0.0	0.0002857959416976279
15741	0+_	0.0	0.0006668571972944651
15742	0+;	0.0	0.0
15743	0+6	0.0	0.0
15744	0+5	0.0	0.0
15745	0+4	0.0	0.0
15746	0+3	0.0	0.0
15747	0+2	0.0	0.0
15748	0+1	0.0	0.0
15749	0+0	0.0	0.0
15750	0+/	0.0	0.0
15751	0+)	0.0	0.0
15752	0+s	0.0	9.52653138992093e-05
15753	0+t	0.0	0.0
15754	0+v	0.0	0.0
15755	0+w	0.0	0.0
15756	0-k	0.0	0.0
15757	0-j	0.0	0.0
15758	0-i	0.0	0.0001905306277984186
15759	0-h	0.0	0.0003810612555968372
15760	0-g	0.0	9.52653138992093e-05
15761	0-f	0.0	0.0001905306277984186
15762	0-e	0.0	0.0003810612555968372
15763	0-d	0.0	0.0007621225111936744
15764	0-c	0.0	0.0006668571972944651
15765	0-b	0.0	0.0007621225111936744
15766	0-a	0.0	0.0002857959416976279
15767	0-_	0.0	0.0003810612555968372
15768	0-;	0.0	0.0
15769	0-9	0.0	0.0003810612555968372
15770	0-8	0.0	0.00047632656949604646
15771	0-7	0.0	0.0006668571972944651
15772	0-6	0.0	0.0003810612555968372
15773	0-5	0.0	0.0006668571972944651
15774	0-4	0.0	0.001238449080689721
15775	0-/	0.0	0.0
15776	0--	0.0	0.0
15777	0-)	0.0	0.0
15778	0-&	0.0	0.0
15779	/u2	0.0	0.0
