Importance	Ngram	Frequency in race Columns	Frequency in Non race Columns
8499	6s-	0.0	0.0
8500	6s0	0.0	9.564801530368245e-05
8501	85w	0.0	0.0
8502	6s1	0.0	0.0
8503	85v	0.0	0.0
8504	6s2	0.0	0.0
8505	85u	0.0	0.0
8506	862	0.0	0.002582496413199426
8507	863	0.0	0.0021999043519846965
8508	864	0.0	0.0022955523672883787
8509	86b	0.0	0.0
8510	6rt	0.0	9.564801530368245e-05
8511	6ru	0.0	9.564801530368245e-05
8512	6rv	0.0	9.564801530368245e-05
8513	86g	0.0	0.0
8514	86f	0.0	0.0
8515	86e	0.0	0.0
8516	86d	0.0	0.0
8517	86c	0.0	9.564801530368245e-05
8518	86a	0.0	0.0
8519	865	0.0	0.0022955523672883787
8520	86]	0.0	0.0009564801530368245
8521	86;	0.0	0.0
8522	86:	0.0	0.0
8523	869	0.0	0.0021999043519846965
8524	868	0.0	0.002104256336681014
8525	867	0.0	0.0023912003825920613
8526	6rw	0.0	0.0
8527	866	0.0	0.0018173122907699664
8528	85t	0.0	0.0
8529	85s	0.0	0.0
8530	85r	0.0	0.0
8531	6s6	0.0	0.0
8532	858	0.0	0.0020086083213773313
8533	857	0.0	0.0021999043519846965
8534	6s5	0.0	0.0
8535	856	0.0	0.0018173122907699664
8536	855	0.0	0.001721664275466284
8537	854	0.0	0.002104256336681014
8538	853	0.0	0.002104256336681014
8539	852	0.0	0.0024868483978957435
8540	851	0.0	0.0024868483978957435
8541	85:	0.0	0.0
8542	850	0.0	0.0026781444285031084
8543	6s7	0.0	9.564801530368245e-05
8544	85/	0.0	0.0
8545	85-	0.0	0.000860832137733142
8546	85+	0.0	0.0
8547	6s8	0.0	0.0
8548	85*	0.0	0.0
8549	6s9	0.0	0.0
8550	859	0.0	0.001912960306073649
8551	85;	0.0	0.0
8552	85q	0.0	0.0
8553	85h	0.0	0.0
8554	85p	0.0	9.564801530368245e-05
8555	85o	0.0	0.0
8556	85n	0.0	9.564801530368245e-05
8557	85m	0.0	9.564801530368245e-05
8558	85l	0.0	0.0
8559	85k	0.0	0.0
8560	85j	0.0	0.0
8561	85i	0.0	0.0
8562	6s3	0.0	0.0
8563	85]	0.0	0.0007651841224294596
8564	85g	0.0	0.0
8565	85f	0.0	0.00028694404591104734
8566	6s4	0.0	0.0
8567	85e	0.0	0.0
8568	85d	0.0	9.564801530368245e-05
8569	85c	0.0	9.564801530368245e-05
8570	85b	0.0	9.564801530368245e-05
8571	85a	0.0	0.00028694404591104734
8572	86h	0.0	0.0
8573	86i	0.0	0.0
8574	6rr	0.0	0.00028694404591104734
8575	6r5	0.0	0.0
8576	6r0	0.0	0.0
8577	87h	0.0	0.0
8578	87g	0.0	0.0
8579	6r1	0.0	0.0001912960306073649
8580	6r2	0.0	0.00028694404591104734
8581	6r3	0.0	9.564801530368245e-05
8582	87f	0.0	9.564801530368245e-05
8583	6r4	0.0	0.0
8584	6r:	0.0	0.0
8585	6r-	0.0	0.0
8586	87e	0.0	0.0
8587	87d	0.0	0.0001912960306073649
8588	87c	0.0	9.564801530368245e-05
8589	87b	0.0	0.0
8590	87a	0.0	0.0
8591	6r]	0.0	9.564801530368245e-05
8592	6r_	0.0	0.0001912960306073649
8593	87]	0.0	0.0009564801530368245
8594	6r/	0.0	0.0
8595	6r)	0.0	0.0
8596	6ra	0.0	0.0
8597	6q3	0.0	0.0
8598	87o	0.0	0.0
8599	87n	0.0	0.0001912960306073649
8600	87m	0.0	0.00047824007651841227
8601	87l	0.0	0.0
8602	87k	0.0	0.0
8603	87j	0.0	0.0
8604	87i	0.0	0.0
8605	6q1	0.0	0.0
8606	6q5	0.0	0.0
8607	6qw	0.0	0.0
8608	6q]	0.0	0.0
8609	6q_	0.0	0.0
8610	6qa	0.0	0.0
8611	6qc	0.0	0.0
8612	6qh	0.0	0.0
8613	6qk	0.0	0.0
8614	6ql	0.0	0.0
8615	6qu	0.0	9.564801530368245e-05
8616	87;	0.0	0.0
8617	87:	0.0	0.0
8618	6rq	0.0	0.0
8619	6rm	0.0	0.0
8620	86v	0.0	9.564801530368245e-05
8621	86u	0.0	0.0
8622	86t	0.0	9.564801530368245e-05
8623	86s	0.0	0.0
8624	86r	0.0	9.564801530368245e-05
8625	86q	0.0	0.0
8626	6rl	0.0	0.0
8627	86p	0.0	9.564801530368245e-05
8628	6rn	0.0	0.0
8629	86x	0.0	0.0
8630	6ro	0.0	0.0
8631	86o	0.0	9.564801530368245e-05
8632	86n	0.0	0.0001912960306073649
8633	6rp	0.0	0.0
8634	86m	0.0	0.0
8635	86l	0.0	0.0
8636	86k	0.0	0.0
8637	86j	0.0	0.0
8638	86w	0.0	0.0
8639	86y	0.0	0.0
8640	879	0.0	0.0020086083213773313
8641	871	0.0	0.0020086083213773313
8642	878	0.0	0.003443328550932568
8643	877	0.0	0.002773792443806791
8644	876	0.0	0.0023912003825920613
8645	875	0.0	0.002104256336681014
8646	874	0.0	0.0021999043519846965
8647	873	0.0	0.0022955523672883787
8648	6rc	0.0	0.0
8649	6rd	0.0	0.0
8650	6re	0.0	0.0
8651	86z	0.0	0.0
8652	870	0.0	0.0016260162601626016
8653	87-	0.0	0.0009564801530368245
8654	87)	0.0	0.0
8655	6rg	0.0	0.0
8656	6rh	0.0	0.0
8657	6ri	0.0	0.0
8658	6rj	0.0	0.0
8659	87'	0.0	0.0
8660	6s]	0.0	0.0
8661	85)	0.0	0.00028694404591104734
8662	82=	0.0	0.0
8663	6sa	0.0	0.0
8664	83;	0.0	0.0
8665	6th	0.0	0.0
8666	83:	0.0	0.0
8667	839	0.0	0.0026781444285031084
8668	6ti	0.0	0.0
8669	6tj	0.0	0.0
8670	6tk	0.0	0.0
8671	6tm	0.0	0.0
8672	6tn	0.0	9.564801530368245e-05
8673	837	0.0	0.0023912003825920613
8674	6to	0.0	0.0
8675	6tp	0.0	0.0
8676	6tr	0.0	9.564801530368245e-05
8677	6ts	0.0	9.564801530368245e-05
8678	836	0.0	0.002582496413199426
8679	835	0.0	0.0031563845050215206
8680	6tt	0.0	0.0
8681	6tu	0.0	9.564801530368245e-05
8682	833	0.0	0.0021999043519846965
8683	6tg	0.0	0.0
8684	83=	0.0	0.0
8685	83]	0.0	0.0009564801530368245
8686	83e	0.0	0.0
8687	83i	0.0	9.564801530368245e-05
8688	6t4	0.0	9.564801530368245e-05
8689	83h	0.0	0.0
8690	83g	0.0	0.0
8691	6t7	0.0	0.0
8692	6t8	0.0	0.0
8693	83f	0.0	0.0
8694	6t9	0.0	0.0
8695	83d	0.0	0.0
8696	6tf	0.0	0.0
8697	83c	0.0	9.564801530368245e-05
8698	6t]	0.0	0.0
8699	6t_	0.0	0.000860832137733142
8700	6ta	0.0	0.0
8701	6tc	0.0	0.0
8702	83b	0.0	0.0001912960306073649
8703	6td	0.0	0.0
8704	83a	0.0	0.0
8705	832	0.0	0.0026781444285031084
8706	831	0.0	0.0020086083213773313
8707	830	0.0	0.001912960306073649
8708	6u4	0.0	0.0
8709	82m	0.0	0.0
8710	82l	0.0	0.0
8711	82k	0.0	0.0
8712	82j	0.0	0.0
8713	82i	0.0	0.0
8714	6u2	0.0	0.0
8715	82h	0.0	0.0
8716	6u3	0.0	0.0
8717	82g	0.0	0.0
8718	82o	0.0	0.0
8719	82f	0.0	0.0001912960306073649
8720	82e	0.0	0.0
8721	82d	0.0	9.564801530368245e-05
8722	82c	0.0	9.564801530368245e-05
8723	82b	0.0	9.564801530368245e-05
8724	6u7	0.0	0.0
8725	82a	0.0	9.564801530368245e-05
8726	82]	0.0	0.0006695361071257771
8727	82n	0.0	9.564801530368245e-05
8728	82p	0.0	9.564801530368245e-05
8729	83/	0.0	0.0
8730	82y	0.0	0.0
8731	83-	0.0	0.00047824007651841227
8732	83+	0.0	0.0
8733	83*	0.0	0.0
8734	6tv	0.0	0.0
8735	83)	0.0	0.0
8736	6tx	0.0	0.0
8737	83(	0.0	0.0
8738	83%	0.0	0.0
8739	82x	0.0	0.0
8740	82q	0.0	0.0
8741	6ty	0.0	0.0
8742	82w	0.0	0.0001912960306073649
8743	82v	0.0	0.0
8744	82u	0.0	0.0
8745	82t	0.0	0.0
8746	6u1	0.0	0.0
8747	82s	0.0	0.0
8748	82r	0.0	0.0
8749	6t3	0.0	9.564801530368245e-05
8750	83j	0.0	0.0
8751	83k	0.0	0.0
8752	6si	0.0	9.564801530368245e-05
8753	84j	0.0	0.0
8754	84i	0.0	0.0
8755	6sg	0.0	0.0
8756	84h	0.0	0.0
8757	84g	0.0	0.0
8758	84f	0.0	9.564801530368245e-05
8759	6sh	0.0	0.0
8760	84e	0.0	0.0
8761	6sj	0.0	0.0
8762	84l	0.0	0.0
8763	84d	0.0	0.0
8764	84c	0.0	9.564801530368245e-05
8765	6sk	0.0	0.0
8766	6sm	0.0	0.0
8767	6sn	0.0	9.564801530368245e-05
8768	84b	0.0	0.0
8769	84a	0.0	0.0
8770	6so	0.0	9.564801530368245e-05
8771	84k	0.0	0.0
8772	84m	0.0	0.0
8773	84]	0.0	0.000860832137733142
8774	6sd	0.0	0.0
8775	85(	0.0	0.0
8776	6sb	0.0	0.0
8777	6sc	0.0	0.0
8778	85%	0.0	0.0003825920612147298
8779	84y	0.0	0.0
8780	84x	0.0	0.0
8781	84w	0.0	0.0
8782	84v	0.0	0.0
8783	84u	0.0	0.0
8784	84n	0.0	0.0001912960306073649
8785	84t	0.0	0.0
8786	6se	0.0	9.564801530368245e-05
8787	6sf	0.0	0.0
8788	84s	0.0	0.0
8789	84r	0.0	0.0
8790	84q	0.0	0.0
8791	84p	0.0	9.564801530368245e-05
8792	84o	0.0	0.0
8793	6sp	0.0	0.0
8794	6sq	0.0	0.0
8795	83l	0.0	0.0
8796	6t(	0.0	0.0
8797	83w	0.0	0.0
8798	83v	0.0	0.0
8799	6sx	0.0	0.0
8800	83u	0.0	0.0
8801	83t	0.0	9.564801530368245e-05
8802	83s	0.0	0.0
8803	83r	0.0	0.0
8804	83q	0.0	0.0
8805	83p	0.0	9.564801530368245e-05
8806	83y	0.0	0.0
8807	6t)	0.0	0.0
8808	6t-	0.0	0.0
8809	83o	0.0	0.0
8810	6t0	0.0	0.0
8811	83n	0.0	0.00028694404591104734
8812	6t1	0.0	0.0001912960306073649
8813	83m	0.0	9.564801530368245e-05
8814	6t2	0.0	0.00028694404591104734
8815	83x	0.0	9.564801530368245e-05
8816	84%	0.0	0.0
8817	6ss	0.0	0.0
8818	844	0.0	0.001912960306073649
8819	84=	0.0	0.0
8820	6st	0.0	0.0
8821	84:	0.0	0.0
8822	849	0.0	0.0018173122907699664
8823	848	0.0	0.002773792443806791
8824	846	0.0	0.0015303682448589192
8825	6su	0.0	0.0
8826	845	0.0	0.0024868483978957435
8827	843	0.0	0.0022955523672883787
8828	84)	0.0	9.564801530368245e-05
8829	842	0.0	0.0020086083213773313
8830	841	0.0	0.0021999043519846965
8831	840	0.0	0.0022955523672883787
8832	84/	0.0	0.0
8833	84-	0.0	0.0006695361071257771
8834	6sv	0.0	0.0
8835	84*	0.0	0.0
8836	6sw	0.0	0.0
8837	7 g	0.0	0.0
8838	；co
	0.0	0.0
8839	9v]	0.0	0.0
8840	bs]	0.0	0.0
8841	bs:	0.0	0.0
8842	bs9	0.0	0.0
8843	bs8	0.0	0.0
8844	bs7	0.0	0.0
8845	bs6	0.0	0.0
8846	bs5	0.0	0.0001912960306073649
8847	bs4	0.0	9.564801530368245e-05
8848	bs3	0.0	0.0003825920612147298
8849	bs1	0.0	0.00047824007651841227
8850	bs0	0.0	0.0
8851	bs/	0.0	9.564801530368245e-05
8852	bs-	0.0	0.00047824007651841227
8853	bs+	0.0	9.564801530368245e-05
8854	bs)	0.0	0.00047824007651841227
8855	bs(	0.0	0.0
8856	brü	0.0	0.0
8857	brx	0.0	0.0
8858	brw	0.0	0.0
8859	brv	0.0	0.0
8860	bru	0.0	0.0009564801530368245
8861	brt	0.0	0.0
8862	brs	0.0	0.0
8863	brr	0.0	0.0
8864	bs;	0.0	0.0
8865	bs_	0.0	0.0028694404591104736
8866	brp	0.0	9.564801530368245e-05
8867	bsa	0.0	9.564801530368245e-05
8868	bt-	0.0	0.0006695361071257771
8869	bt)	0.0	0.0
8870	bsz	0.0	0.0
8871	bsy	0.0	0.0
8872	bsw	0.0	0.0
8873	bsv	0.0	0.0
8874	bsu	0.0	0.0
8875	bsr	0.0	9.564801530368245e-05
8876	bsq	0.0	0.0
8877	bsp	0.0	0.0
8878	bso	0.0	9.564801530368245e-05
8879	bsn	0.0	0.0001912960306073649
8880	bsm	0.0	0.0
8881	bsl	0.0	9.564801530368245e-05
8882	bsk	0.0	0.0
8883	bsj	0.0	9.564801530368245e-05
8884	bsi	0.0	0.00047824007651841227
8885	bsh	0.0	0.0
8886	bsg	0.0	0.0
8887	bsf	0.0	0.0001912960306073649
8888	bsd	0.0	0.0001912960306073649
8889	bsc	0.0	0.0001912960306073649
8890	bsb	0.0	0.0
8891	brq	0.0	0.0
8892	brn	0.0	0.00028694404591104734
8893	bt1	0.0	0.0005738880918220947
8894	bqo	0.0	0.0
8895	bqk	0.0	0.0
8896	bqh	0.0	0.0
8897	bqf	0.0	0.0
8898	bqd	0.0	0.0
8899	bq_	0.0	0.0
8900	bq9	0.0	0.0
8901	bq8	0.0	0.0
8902	bq6	0.0	0.0
8903	bq3	0.0	0.0
8904	bq2	0.0	0.0
8905	bq1	0.0	0.0
8906	bq0	0.0	0.0
8907	bq/	0.0	0.0
8908	bpβ	0.0	0.0
8909	bpα	0.0	0.0
8910	bpz	0.0	0.0
8911	bpy	0.0	0.0
8912	bpx	0.0	0.0
8913	bpv	0.0	0.0
8914	bpu	0.0	0.0
8915	bpt	0.0	0.0001912960306073649
8916	bps	0.0	0.0
8917	bpr	0.0	9.564801530368245e-05
8918	bqn	0.0	0.0
8919	bqr	0.0	0.0
8920	brm	0.0	9.564801530368245e-05
8921	bqs	0.0	0.0
8922	brl	0.0	0.0
8923	brk	0.0	9.564801530368245e-05
8924	brh	0.0	9.564801530368245e-05
8925	brg	0.0	0.0003825920612147298
8926	brf	0.0	0.0
8927	brd	0.0	0.0011477761836441894
8928	brb	0.0	0.0
8929	br_	0.0	0.0007651841224294596
8930	br:	0.0	0.0
8931	br9	0.0	0.0
8932	br8	0.0	0.0
8933	br7	0.0	0.0
8934	br6	0.0	0.0
8935	br5	0.0	0.0
8936	br4	0.0	0.0001912960306073649
8937	br3	0.0	0.0009564801530368245
8938	br2	0.0	0.0003825920612147298
8939	br1	0.0	0.0001912960306073649
8940	br0	0.0	0.0
8941	br/	0.0	0.0
8942	br-	0.0	0.0003825920612147298
8943	br)	0.0	0.0
8944	br#	0.0	0.0
8945	bt0	0.0	0.0
8946	bt2	0.0	0.0001912960306073649
8947	bpn	0.0	0.0001912960306073649
8948	bvy	0.0	0.0
8949	bvs	0.0	0.00047824007651841227
8950	bvr	0.0	0.0
8951	bvp	0.0	0.0
8952	bvm	0.0	0.0
8953	bvl	0.0	0.0
8954	bvk	0.0	0.0
8955	bvj	0.0	0.0
8956	bvi	0.0	0.0
8957	bvg	0.0	0.0
8958	bve	0.0	0.0
8959	bvd	0.0	0.0
8960	bvc	0.0	0.0
8961	bva	0.0	0.0
8962	bv:	0.0	0.0
8963	bv7	0.0	0.0
8964	bv6	0.0	0.0
8965	bv5	0.0	0.0
8966	bv4	0.0	0.0
8967	bv3	0.0	0.0
8968	bv2	0.0	0.0
8969	bv1	0.0	9.564801530368245e-05
8970	bv0	0.0	0.0
8971	bv/	0.0	9.564801530368245e-05
8972	bvv	0.0	0.0
8973	bvδ	0.0	0.0
8974	bv+	0.0	0.0003825920612147298
8975	bv–	0.0	0.0
8976	bws	0.0	9.564801530368245e-05
8977	bwr	0.0	0.0
8978	bwp	0.0	0.0
8979	bwo	0.0	9.564801530368245e-05
8980	bwn	0.0	0.0
8981	bwm	0.0	0.0
8982	bwl	0.0	0.0
8983	bwk	0.0	0.0
8984	bwj	0.0	0.0
8985	bwh	0.0	0.0
8986	bwf	0.0	0.0
8987	bwe	0.0	0.0
8988	bwb	0.0	0.0
8989	bwa	0.0	0.0
8990	bw_	0.0	0.00028694404591104734
8991	bw7	0.0	9.564801530368245e-05
8992	bw6	0.0	0.0
8993	bw5	0.0	0.0
8994	bw4	0.0	9.564801530368245e-05
8995	bw3	0.0	0.0
8996	bw2	0.0	0.0
8997	bw1	0.0	0.0
8998	bw-	0.0	0.0
8999	bv-	0.0	0.0016260162601626016
9000	bv)	0.0	0.0
9001	bt3	0.0	0.0
9002	btt	0.0	0.0
9003	btr	0.0	0.00028694404591104734
9004	btp	0.0	0.0001912960306073649
9005	bto	0.0	0.0
9006	btn	0.0	0.0
9007	btl	0.0	0.0
9008	btk	0.0	0.0
9009	bti	0.0	0.0
9010	bth	0.0	0.0
9011	btg	0.0	0.0
9012	btf	0.0	0.0
9013	bte	0.0	0.00028694404591104734
9014	btd	0.0	0.0
9015	btc	0.0	9.564801530368245e-05
9016	btb	0.0	0.00047824007651841227
9017	bta	0.0	0.0012434241989478718
9018	bt_	0.0	0.00028694404591104734
9019	bt:	0.0	0.0
9020	bt9	0.0	0.0
9021	bt8	0.0	0.0001912960306073649
9022	bt7	0.0	0.0
9023	bt6	0.0	0.0001912960306073649
9024	bt5	0.0	0.0001912960306073649
9025	bt4	0.0	0.00047824007651841227
9026	bts	0.0	0.0
9027	btu	0.0	0.0
9028	buy	0.0	0.0
9029	btz	0.0	9.564801530368245e-05
9030	bux	0.0	0.0
9031	buv	0.0	0.0
9032	bus	0.0	0.00047824007651841227
9033	bup	0.0	0.0
9034	bun	0.0	0.0
9035	bum	0.0	0.0001912960306073649
9036	buk	0.0	0.0
9037	bui	0.0	0.0001912960306073649
9038	buh	0.0	0.0
9039	bug	0.0	0.0
9040	buf	0.0	0.0011477761836441894
9041	bue	0.0	0.0
9042	bud	0.0	0.0003825920612147298
9043	buc	0.0	9.564801530368245e-05
9044	bub	0.0	0.0001912960306073649
9045	bua	0.0	0.0
9046	bu_	0.0	0.0001912960306073649
9047	bu:	0.0	0.0
9048	bu3	0.0	0.0
9049	bu2	0.0	0.0
9050	bu1	0.0	0.0
9051	bu/	0.0	0.0
9052	bu-	0.0	0.0
9053	bpo	0.0	9.564801530368245e-05
9054	bpm	0.0	0.0
9055	bwv	0.0	0.0
9056	bm3	0.0	0.00028694404591104734
9057	bm1	0.0	0.0006695361071257771
9058	bm0	0.0	0.0001912960306073649
9059	bm+	0.0	0.0
9060	bm)	0.0	9.564801530368245e-05
9061	bm#	0.0	0.0
9062	bl 	0.0	0.0
9063	blz	0.0	9.564801530368245e-05
9064	bly	0.0	0.0001912960306073649
9065	blx	0.0	0.0
9066	blv	0.0	0.0
9067	blu	0.0	0.0003825920612147298
9068	blt	0.0	0.0
9069	bls	0.0	9.564801530368245e-05
9070	blr	0.0	0.0
9071	blp	0.0	9.564801530368245e-05
9072	bln	0.0	0.0
9073	blm	0.0	0.0
9074	bll	0.0	0.0
9075	blk	0.0	0.0
9076	blh	0.0	0.0001912960306073649
9077	blg	0.0	0.0
9078	blf	0.0	0.0
9079	bld	0.0	0.0
9080	bm2	0.0	0.001052128168340507
9081	bm4	0.0	0.00028694404591104734
9082	blb	0.0	0.0
9083	bm5	0.0	0.0001912960306073649
9084	bms	0.0	0.0005738880918220947
9085	bmr	0.0	0.0
9086	bmq	0.0	0.0
9087	bmo	0.0	0.0
9088	bmn	0.0	9.564801530368245e-05
9089	bmm	0.0	0.00047824007651841227
9090	bml	0.0	0.0
9091	bmk	0.0	9.564801530368245e-05
9092	bmj	0.0	0.0
9093	bmh	0.0	9.564801530368245e-05
9094	bmg	0.0	9.564801530368245e-05
9095	bmf	0.0	9.564801530368245e-05
9096	bme	0.0	0.0003825920612147298
9097	bmd	0.0	9.564801530368245e-05
9098	bmb	0.0	0.0
9099	bma	0.0	9.564801530368245e-05
9100	bm_	0.0	0.001721664275466284
9101	bm]	0.0	0.0
9102	bm:	0.0	0.0
9103	bm9	0.0	9.564801530368245e-05
9104	bm8	0.0	9.564801530368245e-05
9105	bm7	0.0	0.0005738880918220947
9106	bm6	0.0	0.0005738880918220947
9107	blc	0.0	0.00028694404591104734
9108	bl;	0.0	0.0
9109	bmu	0.0	0.0
9110	bkb	0.0	9.564801530368245e-05
9111	bk:	0.0	0.0
9112	bk9	0.0	0.0
9113	bk7	0.0	0.0
9114	bk6	0.0	0.0
9115	bk5	0.0	0.0
9116	bk4	0.0	0.0
9117	bk3	0.0	0.0
9118	bk2	0.0	0.0
9119	bk1	0.0	0.0
9120	bk0	0.0	0.0
9121	bk-	0.0	0.0
9122	bjz	0.0	0.0
9123	bjy	0.0	0.0
9124	bjx	0.0	0.0
9125	bju	0.0	9.564801530368245e-05
9126	bjs	0.0	0.0
9127	bjr	0.0	0.0
9128	bjq	0.0	0.0
9129	bjp	0.0	9.564801530368245e-05
9130	bjo	0.0	0.0
9131	bjm	0.0	0.0
9132	bji	0.0	0.0
9133	bjh	0.0	0.00028694404591104734
9134	bk_	0.0	9.564801530368245e-05
9135	bkf	0.0	0.0
9136	bl9	0.0	0.0
9137	bkh	0.0	0.0
9138	bl8	0.0	0.0
9139	bl7	0.0	9.564801530368245e-05
9140	bl6	0.0	0.0003825920612147298
9141	bl5	0.0	0.0
9142	bl4	0.0	9.564801530368245e-05
9143	bl3	0.0	0.0
9144	bl2	0.0	9.564801530368245e-05
9145	bl1	0.0	0.0001912960306073649
9146	bl0	0.0	0.0
9147	bl-	0.0	0.0003825920612147298
9148	bl+	0.0	0.0
9149	bl)	0.0	9.564801530368245e-05
9150	bky	0.0	0.0
9151	bkx	0.0	0.0
9152	bkv	0.0	0.0
9153	bku	0.0	9.564801530368245e-05
9154	bkt	0.0	0.0001912960306073649
9155	bks	0.0	9.564801530368245e-05
9156	bkr	0.0	0.0
9157	bkp	0.0	0.0003825920612147298
9158	bko	0.0	9.564801530368245e-05
9159	bkm	0.0	0.0
9160	bki	0.0	0.0
9161	bmt	0.0	9.564801530368245e-05
9162	bmv	0.0	0.0
9163	bpl	0.0	9.564801530368245e-05
9164	bp+	0.0	0.0001912960306073649
9165	bp(	0.0	0.0
9166	bp#	0.0	0.0
9167	bo–	0.0	0.0
9168	boz	0.0	0.0003825920612147298
9169	boy	0.0	0.0
9170	box	0.0	9.564801530368245e-05
9171	bow	0.0	0.00028694404591104734
9172	bov	0.0	0.0003825920612147298
9173	bou	0.0	0.00047824007651841227
9174	bot	0.0	0.00028694404591104734
9175	bos	0.0	0.0012434241989478718
9176	boq	0.0	0.0
9177	bop	0.0	0.00047824007651841227
9178	boo	0.0	0.0001912960306073649
9179	bom	0.0	9.564801530368245e-05
9180	bol	0.0	0.0003825920612147298
9181	bok	0.0	0.0
9182	boj	0.0	0.0
9183	boi	0.0	9.564801530368245e-05
9184	boh	0.0	0.00047824007651841227
9185	bog	0.0	0.0
9186	bof	0.0	0.00028694404591104734
9187	boe	0.0	0.0
9188	bp)	0.0	0.0
9189	bp-	0.0	0.00028694404591104734
9190	bob	0.0	0.0
9191	bp/	0.0	0.0
9192	bpk	0.0	0.00028694404591104734
9193	bpj	0.0	0.0
9194	bpi	0.0	0.0
9195	bpg	0.0	0.00028694404591104734
9196	bpf	0.0	0.0
9197	bpe	0.0	0.0
9198	bpd	0.0	9.564801530368245e-05
9199	bpc	0.0	9.564801530368245e-05
9200	bpb	0.0	0.00028694404591104734
9201	bpa	0.0	0.00028694404591104734
9202	bp_	0.0	0.0015303682448589192
9203	bp;	0.0	0.0
9204	bp:	0.0	0.0
9205	bp9	0.0	0.0
9206	bp8	0.0	0.0
9207	bp7	0.0	9.564801530368245e-05
9208	bp6	0.0	9.564801530368245e-05
9209	bp5	0.0	0.0001912960306073649
9210	bp4	0.0	0.0001912960306073649
9211	bp3	0.0	0.0003825920612147298
9212	bp2	0.0	0.0011477761836441894
9213	bp1	0.0	0.0026781444285031084
9214	bp0	0.0	0.0
9215	boc	0.0	0.0013390722142515542
9216	boa	0.0	0.0001912960306073649
9217	bmw	0.0	9.564801530368245e-05
9218	bnk	0.0	0.0
9219	bni	0.0	0.0
9220	bnh	0.0	0.0
9221	bng	0.0	9.564801530368245e-05
9222	bne	0.0	0.0001912960306073649
9223	bnd	0.0	9.564801530368245e-05
9224	bnc	0.0	9.564801530368245e-05
9225	bna	0.0	0.0001912960306073649
9226	bn_	0.0	0.0
9227	bn:	0.0	0.0
9228	bn9	0.0	0.0
9229	bn7	0.0	0.0
9230	bn5	0.0	0.0
9231	bn4	0.0	0.0
9232	bn3	0.0	9.564801530368245e-05
9233	bn2	0.0	0.0001912960306073649
9234	bn1	0.0	9.564801530368245e-05
9235	bn0	0.0	9.564801530368245e-05
9236	bn-	0.0	0.0
9237	bn+	0.0	0.0
9238	bn)	0.0	0.0
9239	bmz	0.0	9.564801530368245e-05
9240	bmy	0.0	0.0
9241	bmx	0.0	0.0
9242	bnj	0.0	0.0
9243	bnl	0.0	0.0001912960306073649
9244	bo:	0.0	0.0
9245	bnm	0.0	9.564801530368245e-05
9246	bo9	0.0	0.0
9247	bo8	0.0	0.0
9248	bo7	0.0	0.0
9249	bo6	0.0	0.0
9250	bo5	0.0	0.0
9251	bo4	0.0	0.0
9252	bo3	0.0	0.0
9253	bo2	0.0	0.0
9254	bo1	0.0	0.0
9255	bo0	0.0	0.0
9256	bo/	0.0	9.564801530368245e-05
9257	bo-	0.0	0.0003825920612147298
9258	bo+	0.0	0.0
9259	bo)	0.0	9.564801530368245e-05
9260	bnz	0.0	0.0
9261	bny	0.0	0.0
9262	bnx	0.0	0.0
9263	bnw	0.0	0.0
9264	bnt	0.0	9.564801530368245e-05
9265	bns	0.0	0.0
9266	bnr	0.0	0.0
9267	bno	0.0	9.564801530368245e-05
9268	bnn	0.0	0.0
9269	bwt	0.0	0.0001912960306073649
9270	bww	0.0	0.0
9271	c5w	0.0	0.0
9272	c2e	0.0	0.0
9273	c2c	0.0	9.564801530368245e-05
9274	c2b	0.0	0.0001912960306073649
9275	c2a	0.0	0.0003825920612147298
9276	c2:	0.0	0.0
9277	c29	0.0	0.0006695361071257771
9278	c28	0.0	0.0012434241989478718
9279	c27	0.0	0.000860832137733142
9280	c26	0.0	0.0011477761836441894
9281	c25	0.0	0.0013390722142515542
9282	c24	0.0	0.0015303682448589192
9283	c23	0.0	0.0018173122907699664
9284	c22	0.0	0.0015303682448589192
9285	c20	0.0	0.001912960306073649
9286	c2/	0.0	0.0
9287	c2-	0.0	0.0009564801530368245
9288	c2+	0.0	0.0003825920612147298
9289	c2)	0.0	0.00028694404591104734
9290	c2(	0.0	9.564801530368245e-05
9291	c2#	0.0	0.0
9292	c1）	0.0	0.0
9293	c1（	0.0	0.0
9294	c1{	0.0	0.0
9295	c1y	0.0	0.0
9296	c2d	0.0	9.564801530368245e-05
9297	c2f	0.0	0.0
9298	c1u	0.0	9.564801530368245e-05
9299	c2g	0.0	9.564801530368245e-05
9300	c3-	0.0	0.00047824007651841227
9301	c3+	0.0	9.564801530368245e-05
9302	c3)	0.0	9.564801530368245e-05
9303	c3(	0.0	0.0
9304	c3'	0.0	0.0
9305	c3&	0.0	0.0
9306	c2{	0.0	0.0
9307	c2y	0.0	0.0
9308	c2w	0.0	0.0
9309	c2v	0.0	0.0
9310	c2u	0.0	9.564801530368245e-05
9311	c2t	0.0	0.0001912960306073649
9312	c2s	0.0	0.0
9313	c2r	0.0	9.564801530368245e-05
9314	c2p	0.0	9.564801530368245e-05
9315	c2o	0.0	0.0001912960306073649
9316	c2n	0.0	9.564801530368245e-05
9317	c2m	0.0	0.0001912960306073649
9318	c2l	0.0	0.0
9319	c2k	0.0	0.0
9320	c2j	0.0	0.0
9321	c2i	0.0	0.0
9322	c2h	0.0	0.0
